pl_name,rowid,pl_hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,raerr1,raerr2,decerr1,decerr2,glat,glaterr1,glaterr2,glon,glonerr1,glonerr2,elat,elaterr1,elaterr2,elon,elonerr1,elonerr2,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,,,,,,
HD 158259 e,1349,HD 158259,e,HD 158259,HIP 85268,TIC 188768068,Gaia DR2 1416050859226670848,1,1,5,0,0,Radial Velocity,2020,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,2020-04,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,7.951,0.0022,-0.0021,0,,,,,,,,,,,,,,,,,,,,,6.08,0.94,-1.03,0,0.01913,0.00296,-0.00324,0,,,,,,,,,6.08,0.94,-1.03,0,0.01913,0.00296,-0.00324,0,Msini,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.857,0.26,-0.29,0,,,,,,,,,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,G0,,,,,1.21,0.03,-0.08,0,1.08,0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,,2.9,1,-1,0,20,7,-7,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h25m23.90s,261.3495847,+52d47m25.70s,52.7904721,0.0258996,-0.0258996,0.0300441,-0.0300441,34.08984,,,80.13868,,,75.58614,,,248.5701,,,103.6993176,0.0560812,-0.0560812,-91.0469,0.0551648,-0.0551648,-49.6388,0.05906,-0.05906,27.0498,0.0215,-0.0215,36.9399,0.0291363,-0.0291363,7.073,0.022,-0.022,6.47915,0.023,-0.023,5.269,0.029,-0.029,5.026,0.026,-0.026,4.965,0.023,-0.023,,,,,,,,,,,,,,,,4.998,0.204,-0.204,4.828,0.094,-0.094,5,0.015,-0.015,4.95,0.028,-0.028,6.30694,0.0003985,-0.0003985,,,,5.8961,0.006,-0.006,,,,2020-04-10 11:31:32,2020-04,2020-04-16,0,1,0,0,0,0,,,,,,
HD 158259 f,1350,HD 158259,f,HD 158259,HIP 85268,TIC 188768068,Gaia DR2 1416050859226670848,1,1,5,0,0,Radial Velocity,2020,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,2020-04,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,12.028,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,6.14,1.31,-1.37,0,0.01932,0.00412,-0.00431,0,,,,,,,,,6.14,1.31,-1.37,0,0.01932,0.00412,-0.00431,0,Msini,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633,0.35,-0.34,0,,,,,,,,,<a refstr=HARA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636L...6H/abstract target=ref>Hara et al. 2020</a>,G0,,,,,1.21,0.03,-0.08,0,1.08,0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,,2.9,1,-1,0,20,7,-7,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h25m23.90s,261.3495847,+52d47m25.70s,52.7904721,0.0258996,-0.0258996,0.0300441,-0.0300441,34.08984,,,80.13868,,,75.58614,,,248.5701,,,103.6993176,0.0560812,-0.0560812,-91.0469,0.0551648,-0.0551648,-49.6388,0.05906,-0.05906,27.0498,0.0215,-0.0215,36.9399,0.0291363,-0.0291363,7.073,0.022,-0.022,6.47915,0.023,-0.023,5.269,0.029,-0.029,5.026,0.026,-0.026,4.965,0.023,-0.023,,,,,,,,,,,,,,,,4.998,0.204,-0.204,4.828,0.094,-0.094,5,0.015,-0.015,4.95,0.028,-0.028,6.30694,0.0003985,-0.0003985,,,,5.8961,0.006,-0.006,,,,2020-04-10 11:31:32,2020-04,2020-04-16,0,1,0,0,0,0,,,,,,
HD 160691 d,1373,HD 160691,d,HD 160691,HIP 86796,TIC 362661163,Gaia DR2 5945941905576552064,1,1,4,0,0,Radial Velocity,2004,<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>,2004-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=PEPE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...462..769P/abstract target=ref> Pepe et al. 2007 </a>,9.6386,0.0015,-0.0015,0,0.09094,,,0,,,,,,,,,,,,,,,,,10.5547,,,0,0.03321,,,0,,,,,,,,,10.5547,,,0,0.03321,,,0,Msini,,,,,0.172,0.04,-0.04,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2452991.1,0.4,-0.4,0,212.7,13.3,-13.3,0,3.06,0.13,-0.13,0,,,,,,,,,<a refstr=PEPE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...462..769P/abstract target=ref> Pepe et al. 2007 </a>,,,,,,,,,,1.08,,,0,,,,,,,,,,,,,,6.4,,,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h44m08.68s,266.0361585,-51d50m05.55s,-51.8348751,0.1003614,-0.1003614,0.0898577,-0.0898577,-11.49815,,,340.0607,,,-28.43307,,,267.2158,,,191.5319109,0.1524367,-0.1524367,-15.3104,0.168348,-0.168348,-190.919,0.152329,-0.152329,15.5981,0.0295,-0.0295,64.0817,0.120162,-0.120162,5.808,0.02,-0.02,5.12,0.03,-0.03,4.158,0.284,-0.284,3.724,0.206,-0.206,3.683,0.246,-0.246,,,,,,,,,,,,,,,,3.592,0.354,-0.354,3.272,0.273,-0.273,3.579,0.013,-0.013,3.568,0.021,-0.021,4.94916,0.0028308,-0.0028308,,,,4.5071,0.0069,-0.0069,,,,2014-08-21,2007-02,2014-08-21,2,1,6,0,0,0,,,,,,
HD 160691 d,1374,HD 160691,d,HD 160691,HIP 86796,TIC 362661163,Gaia DR2 5945941905576552064,0,1,4,0,0,Radial Velocity,2004,<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>,2004-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=GOZDZIEWSKI_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...657..546G/abstract target=ref> Gozdziewski et al. 2007</a>,9.6369,0.005,-0.005,0,0.09286,,,0,,,,,,,,,,,,,,,,,10.17,,,0,0.032,,,0,,,,,,,,,10.17,,,0,0.032,,,0,Msini,,,,,0.184,0.2,-0.2,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2450632.575,,,0,314.05,,,0,2.826,1,-1,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5771.56,101.73,-101.73,0,1.38,0.06,-0.06,0,1.03,0.13,-0.13,0,0.302,0.006,-0.006,0,[M/H],0.278,0.011,-0.011,0,4.17,0.07,-0.07,0,,,,,0.5547,0.1076,-0.1076,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h44m08.68s,266.0361585,-51d50m05.55s,-51.8348751,0.1003614,-0.1003614,0.0898577,-0.0898577,-11.49815,,,340.0607,,,-28.43307,,,267.2158,,,191.5319109,0.1524367,-0.1524367,-15.3104,0.168348,-0.168348,-190.919,0.152329,-0.152329,15.5981,0.0295,-0.0295,64.0817,0.120162,-0.120162,5.808,0.02,-0.02,5.12,0.03,-0.03,4.158,0.284,-0.284,3.724,0.206,-0.206,3.683,0.246,-0.246,,,,,,,,,,,,,,,,3.592,0.354,-0.354,3.272,0.273,-0.273,3.579,0.013,-0.013,3.568,0.021,-0.021,4.94916,0.0028308,-0.0028308,,,,4.5071,0.0069,-0.0069,,,,2014-08-21,2007-03,2014-08-21,2,1,6,0,0,0,,,,,,
HD 160691 d,1375,HD 160691,d,HD 160691,HIP 86796,TIC 362661163,Gaia DR2 5945941905576552064,0,1,4,0,0,Radial Velocity,2004,<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>,2004-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>,9.55,0.03,-0.03,0,0.09,,,0,,,,,,,,,,,,,,,,,14,,,0,0.044,,,0,,,,,,,,,14,,,0,0.044,,,0,Msini,,,,,0,0.02,-0.02,0,,,,,900,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2453168.94,0.05,-0.05,0,4,2,-2,0,4.1,0.2,-0.2,0,,,,,,,,,<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>,,5813,40,-40,0,,,,,1.1,0.05,-0.05,0,0.32,0.05,-0.05,0,[Fe/H],,,,,4.25,0.07,-0.07,0,2,,,-1,,,,,2.4,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h44m08.68s,266.0361585,-51d50m05.55s,-51.8348751,0.1003614,-0.1003614,0.0898577,-0.0898577,-11.49815,,,340.0607,,,-28.43307,,,267.2158,,,191.5319109,0.1524367,-0.1524367,-15.3104,0.168348,-0.168348,-190.919,0.152329,-0.152329,15.5981,0.0295,-0.0295,64.0817,0.120162,-0.120162,5.808,0.02,-0.02,5.12,0.03,-0.03,4.158,0.284,-0.284,3.724,0.206,-0.206,3.683,0.246,-0.246,,,,,,,,,,,,,,,,3.592,0.354,-0.354,3.272,0.273,-0.273,3.579,0.013,-0.013,3.568,0.021,-0.021,4.94916,0.0028308,-0.0028308,,,,4.5071,0.0069,-0.0069,,,,2014-08-21,2004-10,2014-08-21,2,1,6,0,0,0,,,,,,
HD 164922 d,1403,HD 164922,d,HD 164922,HIP 88348,TIC 159019691,Gaia DR2 4582680493669880704,1,1,3,0,0,Radial Velocity,2020,<a refstr=BENATTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200503368B/abstract target=ref>Benatti et al. 2020</a>,2020-05,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BENATTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200503368B/abstract target=ref>Benatti et al. 2020</a>,12.458,0.003,-0.003,0,0.103,0.001,-0.001,0,,,,,,,,,,,,,,,,,4,1,-1,0,0.01259,0.00315,-0.00315,0,,,,,,,,,4,1,-1,0,0.01259,0.00315,-0.00315,0,Msini,,,,,0.12,0.13,-0.08,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2457503.9,0.4,-0.8,0,-48,130,-77,0,1.3,0.2,-0.2,0,,,,,,,,,<a refstr=BENATTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200503368B/abstract target=ref>Benatti et al. 2020</a>,,5390,30,-30,0,0.95,0.01,-0.02,0,0.93,0.03,-0.04,0,0.18,0.08,-0.08,0,[Fe/H],-0.149,0.083,-0.103,0,4.46,0.13,-0.13,0,9.58,1.99,-1.55,0,,,,,2,,,1,42.3,1.3,-0.7,0,20.36,0,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h02m31.31s,270.6304652,+26d18m37.47s,26.3104077,0.0160285,-0.0160285,0.0238639,-0.0238639,21.78566,,,52.29789,,,49.75038,,,270.8721,,,717.364353,0.0406319,-0.0406319,389.653,0.033275,-0.033275,-602.314,0.0433418,-0.0433418,22.0016,0.01515,-0.01515,45.4222,0.0310644,-0.0310644,7.81,0.02,-0.02,7.01227,0.023,-0.023,5.553,0.026,-0.026,5.203,0.017,-0.017,5.113,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78614,0.000171,-0.000171,,,,6.2808,0.006,-0.006,,,,2020-05-15 10:00:45,2020-05,2020-05-21,2,1,1,6,0,0,,,,,,
HD 176986 b,1451,HD 176986,b,HD 176986,HIP 93540,TIC 39554091,Gaia DR2 4199396753205879040,1,1,2,0,0,Radial Velocity,2017,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,2018-04,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,6.4898,0.00086,-0.00086,0,0.06296,0.00013,-0.00013,0,,,,,,,,,,,,,,,,,5.74,0.66,-0.66,0,0.01806,0.00208,-0.00208,0,,,,,,,,,5.74,0.66,-0.66,0,0.01806,0.00208,-0.00208,0,Msini,,,,,0.066,0.066,-0.066,0,83.5,6.9,-6.9,0,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455502.9,1.7,-1.7,0,249,91,-91,0,2.56,0.24,-0.24,0,,,,,,,,,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,K2.5 V,4931,77,-77,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0,0.03,0.05,-0.05,0,[Fe/H],-0.48,0.034,-0.037,0,4.44,0.17,-0.17,0,4.3,4,-4,0,,,,,1.1,0.2,-0.2,0,35.9,0.2,-0.2,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m05.74s,285.7739138,-11d02m41.79s,-11.044941,0.0499201,-0.0499201,0.0521663,-0.0521663,-7.571912,,,24.36134,,,11.53421,,,285.8021,,,267.8924859,0.082136,-0.082136,-126.942,0.0900503,-0.0900503,-235.907,0.0796978,-0.0796978,27.7843,0.0482,-0.0482,35.9627,0.0620011,-0.0620011,9.316,0,0,8.42,0.03,-0.03,6.797,0.034,-0.034,6.34,0.027,-0.027,6.22,0.031,-0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14249,0.000548,-0.000548,,,,7.5672,0.0061,-0.0061,,,,2017-12-19 20:16:20,2018-04,2017-12-21,0,1,0,0,0,0
HD 176986 c,1452,HD 176986,c,HD 176986,HIP 93540,TIC 39554091,Gaia DR2 4199396753205879040,1,1,2,0,0,Radial Velocity,2017,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,2018-04,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,16.8191,0.0044,-0.0044,0,0.11878,0.00025,-0.00025,0,,,,,,,,,,,,,,,,,9.18,0.97,-0.97,0,0.02888,0.00305,-0.00305,0,,,,,,,,,9.18,0.97,-0.97,0,0.02888,0.00305,-0.00305,0,Msini,,,,,0.111,0.08,-0.08,0,23.5,4.5,-4.5,0,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455514.4,4.3,-4.3,0,270,130,-130,0,2.63,0.27,-0.27,0,,,,,,,,,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..41S/abstract target=ref>Su&aacute,rez Mascare&ntilde,o et al. 2018</a>,K2.5 V,4931,77,-77,0,0.78,0.04,-0.04,0,0.79,0.02,-0.02,0,0.03,0.05,-0.05,0,[Fe/H],-0.48,0.034,-0.037,0,4.44,0.17,-0.17,0,4.3,4,-4,0,,,,,1.1,0.2,-0.2,0,35.9,0.2,-0.2,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m05.74s,285.7739138,-11d02m41.79s,-11.044941,0.0499201,-0.0499201,0.0521663,-0.0521663,-7.571912,,,24.36134,,,11.53421,,,285.8021,,,267.8924859,0.082136,-0.082136,-126.942,0.0900503,-0.0900503,-235.907,0.0796978,-0.0796978,27.7843,0.0482,-0.0482,35.9627,0.0620011,-0.0620011,9.316,0,0,8.42,0.03,-0.03,6.797,0.034,-0.034,6.34,0.027,-0.027,6.22,0.031,-0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14249,0.000548,-0.000548,,,,7.5672,0.0061,-0.0061,,,,2017-12-19 20:16:20,2018-04,2017-12-21,0,1,0,0,0,0
HD 181433 b,1482,HD 181433,b,HD 181433,HIP 95467,TIC 410399074,Gaia DR2 6434153380720177664,0,1,3,0,0,Radial Velocity,2008,<a refstr=BOUCHY_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..527B/abstract target=ref> Bouchy et al. 2009 </a>,2009-03,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BOUCHY_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..527B/abstract target=ref> Bouchy et al. 2009 </a>,9.3743,0.0019,-0.0019,0,0.08,,,0,,,,,,,,,,,,,,,,,7.5,,,0,0.024,,,0,,,,,,,,,7.5,,,0,0.024,,,0,Msini,,,,,0.396,0.062,-0.062,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2454542,0.26,-0.26,0,202,10,-10,0,2.94,0.23,-0.23,0,,,,,,,,,<a refstr=BOUCHY_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..527B/abstract target=ref> Bouchy et al. 2009 </a>,K3 IV,4962,134,-134,0,,,,,0.78,,,0,0.33,0.13,-0.13,0,[Fe/H],-0.511,0.035,-0.038,0,4.37,0.26,-0.26,0,,,,,,,,,1.5,,,0,,,,,40.21,0,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m08.97s,291.2873731,-66d28m04.02s,-66.4677838,0.0166435,-0.0166435,0.0255272,-0.0255272,-28.04462,,,329.5138,,,-43.88499,,,281.6031,,,330.0287524,0.0419822,-0.0419822,-230.931,0.0339134,-0.0339134,235.775,0.0484766,-0.0484766,26.8762,0.0225,-0.0225,37.1787,0.0308949,-0.0308949,9.42,0.024,-0.024,8.4,0.03,-0.03,6.664,0.02,-0.02,6.243,0.029,-0.029,6.094,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09228,0.000274,-0.000274,,,,7.4903,0.006,-0.006,,,,2018-04-25 14:10:04,2009-03,2014-07-23,1,1,1,0,0,0,,,,,,
HD 181433 b,1483,HD 181433,b,HD 181433,HIP 95467,TIC 410399074,Gaia DR2 6434153380720177664,0,1,3,0,0,Radial Velocity,2008,<a refstr=BOUCHY_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..527B/abstract target=ref> Bouchy et al. 2009 </a>,2009-03,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CAMPANELLA_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.418.1028C/abstract target=ref>Campanella 2011</a>,9.37459,,,0,0.08013,,,0,,,,,,,,,,,,,,,,,7.42102,,,0,0.02335,,,0,,,,,,,,,7.42102,,,0,0.02335,,,0,Msini,,,,,0.3884,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2452788.9185,,,0,202.039,,,0,2.57,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4929.63,136.76,-136.76,0,0.81,0.06,-0.06,0,0.81,0.1,-0.1,0,0.401,0.037,-0.037,0,[M/H],-0.456,0.014,-0.015,0,4.53,0.1,-0.1,0,,,,,2.1421,0.6129,-0.6129,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m08.97s,291.2873731,-66d28m04.02s,-66.4677838,0.0166435,-0.0166435,0.0255272,-0.0255272,-28.04462,,,329.5138,,,-43.88499,,,281.6031,,,330.0287524,0.0419822,-0.0419822,-230.931,0.0339134,-0.0339134,235.775,0.0484766,-0.0484766,26.8762,0.0225,-0.0225,37.1787,0.0308949,-0.0308949,9.42,0.024,-0.024,8.4,0.03,-0.03,6.664,0.02,-0.02,6.243,0.029,-0.029,6.094,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09228,0.000274,-0.000274,,,,7.4903,0.006,-0.006,,,,2018-04-25 14:10:04,2011-12,2015-02-12,1,1,1,0,0,0,,,,,,
